 other_after   nothing
sprawy sprawa subst:pl:acc:f comma_after 
sekwencja sekwencja subst:sg:nom:f  nothing
ta ten adj:sg:nom:f:pos  nothing
nie nie qub  nothing
funkcjonuje funkcjonować fin:sg:ter:imperf other_after 
 
Jednym jeden adj:sg:inst:m1:pos  nothing
z z prep:gen:nwok  nothing
wyjaśnień wyjaśnienie subst:pl:gen:n  nothing
paradoksu paradoks subst:sg:gen:m3  nothing
zemsty zemsta subst:sg:gen:f  nothing
mogą móc fin:pl:ter:imperf  nothing
być być inf:imperf  nothing
badania badanie subst:pl:nom:n  nothing
oparte oprzeć ppas:pl:nom:n:perf:aff  nothing
na na prep:loc  nothing
neuroobrazowaniu neuroobrazowaniu adj:sg:loc:m3:pos  nothing
mózgu mózg subst:sg:loc:m3 other_after 
 
Dzięki dzięki prep:dat  nothing
nim on ppron3:pl:dat:f:ter:akc:praep  nothing
wiemy wiedzieć fin:pl:pri:imperf comma_after 
że że comp  nothing
obszary obszar subst:pl:nom:m3  nothing
mózgu mózg subst:sg:gen:m3  nothing
odpowiedzialne odpowiedzialny adj:pl:acc:m3:pos  nothing
za za prep:acc  nothing
odczuwanie odczuwać ger:sg:acc:n:imperf:aff  nothing
przyjemności przyjemność subst:sg:gen:f comma_after 
uaktywniają uaktywniać fin:pl:ter:imperf  nothing
się się qub  nothing
w w prep:loc:nwok  nothing
momencie moment subst:sg:loc:m3  nothing
wymierzania wymierzać ger:sg:gen:n:imperf:aff  nothing
kary kara subst:sg:gen:f other_after 
 
Późniejsze późny adj:pl:nom:n:com  nothing
badania badanie subst:pl:nom:n  nothing
ujawniły ujawnić praet:pl:n:perf  nothing
jednak jednak conj  nothing
ważny ważny adj:sg:nom:m3:pos  nothing
wniosek wniosek subst:sg:nom:m3 other_after 
przewidywane przewidywać ppas:pl:acc:m3:imperf:aff  nothing
i i conj  nothing
odczuwane odczuwać ppas:pl:nom:f:imperf:aff  nothing
emocje emocja subst:pl:nom:f  nothing
różnią różnić fin:pl:ter:imperf  nothing
się się qub  nothing
od od prep:gen:nwok  nothing
siebie siebie siebie:gen  nothing
znacząco znacząco adv:pos other_after 
 
Innymi inny adj:pl:inst:n:pos  nothing
słowy słowy subst:pl:inst:n  nothing
mszcząc mścić pcon:imperf  nothing
się się qub  nothing
odczuwamy odczuwać fin:pl:pri:imperf  nothing
krótkotrwałą krótkotrwały adj:sg:acc:f:pos  nothing
przyjemność przyjemność subst:sg:acc:f comma_after 
która który adj:sg:nom:f:pos  nothing
w w prep:loc:nwok  nothing
perspektywie perspektywa subst:sg:loc:f  nothing
czasu czas subst:sg:gen:m3 comma_after 
prawdopodobnie prawdopodobnie adv:pos  nothing
pozostawi pozostawić fin:sg:ter:perf  nothing
po po prep:loc  nothing
sobie siebie siebie:loc  nothing
nieprzyjemny nieprzyjemny adj:sg:acc:m3:pos  nothing
smak smak subst:sg:acc:m3  nothing
goryczy gorycz subst:sg:gen:f other_after 
 
W w prep:loc:nwok  nothing
Gazecie gazeta subst:sg:loc:f  nothing
Wyborczej wyborczy adj:sg:loc:f:pos  nothing
tekst tekst subst:sg:nom:m3  nothing
o o prep:loc  nothing
polskim polski adj:sg:loc:n:pos  nothing
bootlegowym bootlegowym subst:sg:loc:n  nothing
wideo wideo subst:sg:loc:n  nothing
z z prep:gen:nwok  nothing
koncertu koncert subst:sg:gen:m3  nothing
U2 u2 subst:sg:gen:m3 other_after 
 
Jest być fin:sg:ter:imperf  nothing
w w prep:loc:nwok  nothing
tej ten adj:sg:loc:f:pos  nothing
historii historia subst:sg:loc:f  nothing
wszystko wszystko subst:sg:acc:n  nothing
to to subst:sg:acc:n comma_after 
co CO subst:sg:acc:n  nothing
ekscytuje ekscytować fin:sg:ter:imperf  nothing
w w prep:loc:nwok  nothing
nowej nowy adj:sg:loc:f:pos  nothing
kulturze kultura subst:sg:loc:f comma_after 
na na prep:acc  nothing
którą który adj:sg:acc:f:pos other_after 
najwyraźniej wyraźnie adv:sup other_after 
wreszcie wreszcie qub  nothing
się się qub  nothing
otwieramy otwierać fin:pl:pri:imperf other_after 
 
W w prep:loc:nwok  nothing
największym duży adj:sg:loc:m3:sup  nothing
skrócie skrót subst:sg:loc:m3 other_after 
polecam polecać fin:sg:pri:imperf  nothing
przeczytać przeczytać inf:perf  nothing
cały cały adj:sg:acc:m3:pos  nothing
artykuł artykuł subst:sg:acc:m3 other_after 
fani fan subst:pl:nom:m1  nothing
uczestniczący uczestniczyć pact:sg:nom:m1:imperf:aff  nothing
w w prep:loc:nwok  nothing
lipcowym lipcowy adj:sg:loc:m3:pos  nothing
koncercie koncert subst:sg:loc:m3  nothing
zespołu zespół subst:sg:gen:m3  nothing
w w prep:loc:nwok  nothing
Chorzowie Chorzów subst:sg:loc:m3  nothing
zmówili zmówić praet:pl:m1:perf  nothing
się się qub  nothing
i i conj  nothing
wnieśli wnieść praet:pl:m1:perf  nothing
na na prep:acc  nothing
stadion stadion subst:sg:acc:m3  nothing
tkaniny tkanina subst:sg:gen:f comma_after 
z z prep:gen:nwok  nothing
których który adj:pl:gen:m1:pos  nothing
ułożyli ułożyć praet:pl:m1:perf  nothing
wielką wielki adj:sg:acc:f:pos  nothing
polską polski adj:sg:acc:f:pos  nothing
flagę flaga subst:sg:acc:f  nothing
w w prep:loc:nwok  nothing
czasie czas subst:sg:loc:m3  nothing
gdy gdy adv  nothing
U2 u2 subst:sg:nom:n  nothing
wykonywało wykonywać praet:sg:n:imperf  nothing
inspirowane inspirować ppas:sg:nom:n:imperf:aff  nothing
Solidarnością solidarność subst:sg:inst:f other_after 
New Newa subst:pl:gen:f  nothing
Year year subst:sg:gen:f other_after 
s sekunda brev:npun  nothing
Day day subst:sg:nom:m1 other_after 
 
A a conj  nothing
więc więc conj  nothing
kooperacja kooperacja subst:sg:nom:f  nothing
oddolna oddolny adj:sg:nom:f:pos  nothing
na na prep:acc  nothing
wielką wielki adj:sg:acc:f:pos  nothing
skalę skala subst:sg:acc:f other_after 
inspirowana inspirować ppas:sg:nom:f:imperf:aff  nothing
zapewne zapewne qub  nothing
stadionowymi stadionowy adj:pl:inst:m1:pos  nothing
kartoniadami kartoniadami adj:pl:acc:m1:pos  nothing
kibiców kibic subst:pl:acc:m1 other_after 
 
Oraz oraz conj  nothing
poczucie poczucie subst:sg:nom:n comma_after 
że że comp  nothing
można można pred  nothing
ulepszyć ulepszyć inf:perf  nothing
występ występ subst:sg:acc:m3  nothing
gwiazdy gwiazda subst:sg:gen:f comma_after 
dodając dodawać pcon:imperf  nothing
własny własny adj:sg:acc:m3:pos  nothing
element element subst:sg:acc:m3  nothing
do do prep:gen  nothing
scenografii scenografia subst:sg:gen:f other_after 
 
Co CO subst:sg:nom:n  nothing
ciekawe ciekawy adj:sg:nom:n:pos comma_after 
podczas podczas prep:gen  nothing
gdy gdy adv  nothing
fani fan subst:pl:nom:m1  nothing
pamiętali pamiętać praet:pl:m1:imperf  nothing
o o prep:loc  nothing
kontekście kontekst subst:sg:loc:m3  nothing
powstania powstać ger:sg:gen:n:perf:aff  nothing
piosenki piosenka subst:sg:gen:f comma_after 
Bono bono subst:sg:nom:n  nothing
jak jak adv:pos  nothing
twierdzi twierdzić fin:sg:ter:imperf  nothing
zdążył zdążyć praet:sg:m1:perf  nothing
już już qub  nothing
zapomnieć zapomnieć inf:perf other_after 
nie nie qub  nothing
było być praet:sg:n:imperf  nothing
więc więc conj  nothing
szans szansa subst:pl:gen:f comma_after 
by by comp  nothing
oficjalna oficjalny adj:sg:nom:f:pos  nothing
scenografia scenografia subst:sg:nom:f  nothing
uwzględniła uwzględnić praet:sg:f:perf  nothing
wielką wielki adj:sg:acc:f:pos  nothing
biało biało adv:pos other_after 
czerwoną czerwony adj:sg:acc:f:pos  nothing
flagę flaga subst:sg:acc:f  nothing
rozpostartą rozpostrzeć ppas:sg:acc:f:perf:aff  nothing
na na prep:loc  nothing
stadionie stadion subst:sg:loc:m3 other_after 
 
Musiała musieć praet:sg:f:imperf  nothing
robić robić inf:imperf  nothing
wrażenie wrażenie subst:sg:acc:n comma_after 
skoro skoro comp  nothing
Bono bono subst:sg:nom:n  nothing
wyznał wyznać praet:sg:m1:perf other_after 
 other_after   nothing
Chciał chcieć praet:sg:m1:imperf  nothing
em być aglt:sg:pri:imperf:wok  nothing
napić napić inf:perf  nothing
się się qub  nothing
wody woda subst:sg:gen:f comma_after 
a a conj  nothing
kiedy kiedy adv  nothing
się się qub  nothing
z z prep:inst:nwok  nothing
powrotem powrót subst:sg:inst:m3  nothing
odwrócił odwrócić praet:sg:m1:perf  nothing
em być aglt:sg:pri:imperf:wok comma_after 
cały cały adj:sg:acc:m3:pos  nothing
stadion stadion subst:sg:acc:m3 comma_after 
80 80 num:pl:nom:m3:rec  nothing
tysięcy tysiąc subst:pl:gen:m3  nothing
ludzi człowiek subst:pl:gen:m1 comma_after 
zniknął zniknąć praet:sg:m1:perf  nothing
pod pod prep:acc:nwok  nothing
biało biało adv:pos other_after 
czerwoną czerwony adj:sg:inst:f:pos  nothing
flagą flaga subst:sg:inst:f other_after 
 
Mimo mimo prep:gen  nothing
zakazu zakaz subst:sg:gen:m3  nothing
fani fan subst:pl:nom:m1  nothing
wnieśli wnieść praet:pl:m1:perf  nothing
na na prep:acc  nothing
stadion stadion subst:sg:acc:m3  nothing
kilkanaście kilkanaście num:pl:acc:m3:rec  nothing
kamer kamera subst:pl:gen:f  nothing
wideo wideo subst:sg:acc:n  nothing
i i conj  nothing
nagrali nagrać praet:pl:m1:perf  nothing
materiał materiał subst:sg:acc:m3 comma_after 
na na prep:loc  nothing
podstawie podstawa subst:sg:loc:f  nothing
którego który adj:sg:gen:m3:pos  nothing
powstała powstać praet:sg:f:perf  nothing
rejestracja rejestracja subst:sg:nom:f  nothing
chorzowskiego chorzowski adj:sg:gen:m3:pos  nothing
koncertu koncert subst:sg:gen:m3 other_after 
zespół zespół subst:sg:nom:m3  nothing
na na prep:loc  nothing
oficjalnym oficjalny adj:sg:loc:n:pos  nothing
DVD DVD subst:sg:loc:n  nothing
wypuścił wypuścić praet:sg:m1:perf  nothing
nagranie nagranie subst:sg:nom:n  nothing
z z prep:gen:nwok  nothing
Chicago Chicago subst:sg:gen:n other_after 
 
Po po prep:loc  nothing
ośmiu osiem num:pl:loc:m3:congr  nothing
miesiącach miesiąc subst:pl:loc:m3  nothing
prowadzony prowadzić ppas:sg:nom:m3:imperf:aff  nothing
przez przez prep:acc:nwok  nothing
krakowskiego krakowski adj:sg:acc:m1:pos  nothing
licealistę licealista subst:sg:acc:m1  nothing
projekt projekt subst:sg:acc:m3  nothing
zaowocował zaowocować praet:sg:m3:perf  nothing
dwugodzinnym dwugodzinny adj:sg:inst:m3:pos  nothing
materiałem materiał subst:sg:inst:m3  nothing
z z prep:inst:nwok  nothing
profesjonalnie profesjonalnie adv:pos  nothing
zremasterowanym zremasterowanym adj:sg:inst:m3:pos  nothing
dźwiękiem dźwięk subst:sg:inst:m3 other_after 
 
Przypomina przypominać fin:sg:ter:imperf  nothing
mi ja ppron12:sg:dat:m1:pri:nakc  nothing
się się qub other_after 
Awesome awesome subst:sg:nom:m3 other_after 
I i conj  nothing
Fuckin fuckin subst:sg:nom:m1 other_after 
Shot shot subst:sg:nom:m1  nothing
That that subst:sg:nom:m1 other_after 
nagranie nagranie subst:sg:nom:n  nothing
koncertu koncert subst:sg:gen:m3  nothing
Beastie beastie subst:sg:nom:m3  nothing
Boys boys subst:sg:nom:m3  nothing
z z prep:gen:nwok  nothing
Madison Madison subst:sg:nom:m1  nothing
Square square xxx  nothing
Garden garden xxx  nothing
nagrane nagrać ppas:pl:nom:f:perf:aff  nothing
przez przez prep:acc:nwok  nothing
50 50 num:pl:acc:m1:rec  nothing
widzów widz subst:pl:gen:m1 comma_after 
którzy który adj:pl:nom:m1:pos  nothing
otrzymali otrzymać praet:pl:m1:perf  nothing
od od prep:gen:nwok  nothing
zespołu zespół subst:sg:gen:m3  nothing
kamery kamera subst:sg:gen:f  nothing
wideo wideo subst:sg:nom:n  nothing
z z prep:inst:nwok  nothing
prośbą prośba subst:sg:inst:f  nothing
o o prep:acc  nothing
nagranie nagrać ger:sg:acc:n:perf:aff  nothing
koncertu koncert subst:sg:gen:m3  nothing
z z prep:gen:nwok  nothing
własnej własny adj:sg:gen:f:pos  nothing
perspektywy perspektywa subst:sg:gen:f other_after 
 
Różnica różnica subst:sg:nom:f  nothing
oczywiście oczywiście qub  nothing
jest być fin:sg:ter:imperf  nothing
taka taki adj:sg:nom:f:pos comma_after 
że że comp  nothing
w w prep:loc:nwok  nothing
tym ten adj:sg:loc:m3:pos  nothing
wypadku wypadek subst:sg:loc:m3  nothing
zespół zespół subst:sg:nom:m3  nothing
w w prep:loc:nwok  nothing
niczym nic subst:sg:loc:n  nothing
twórcom twórca subst:pl:dat:m1  nothing
nie nie qub  nothing
pomógł pomóc praet:sg:m1:perf:nagl comma_after 
a a conj  nothing
ci ten adj:pl:nom:m1:pos  nothing
musieli musieć praet:pl:m1:imperf  nothing
na na prep:acc  nothing
przykład przykład subst:sg:acc:m3  nothing
wnosić wnosić inf:imperf  nothing
kamery kamera subst:pl:acc:f  nothing
w w prep:loc:nwok  nothing
majtkach majtki subst:pl:loc:n other_after 
z z prep:gen:nwok  nothing
powodu powód subst:sg:gen:m3  nothing
jakiegoś jakiś adj:sg:gen:m3:pos  nothing
absurdalnego absurdalny adj:sg:gen:m3:pos  nothing
zakazu zakaz subst:sg:gen:m3 comma_after 
który który adj:sg:nom:m3:pos  nothing
nie nie qub  nothing
obowiązywał obowiązywać praet:sg:m3:imperf  nothing
już już qub  nothing
podczas podczas prep:gen  nothing
następnego następny adj:sg:gen:m3:pos  nothing
koncertu koncert subst:sg:gen:m3 comma_after 
w w prep:loc:nwok  nothing
Berlinie Berlin subst:sg:loc:m3 comma_after 
gdzie gdzie adv  nothing
tłumnie tłumnie adv:pos  nothing
i i conj  nothing
jawnie jawnie adv:pos  nothing
koncert koncert subst:sg:acc:m3  nothing
nagrywano nagrywać imps:imperf other_after 
 
Film film subst:sg:nom:m3  nothing
jest być fin:sg:ter:imperf  nothing
dostępny dostępny adj:sg:nom:m3:pos  nothing
w w prep:loc:nwok  nothing
sieci sieć subst:sg:loc:f  nothing
jako jako conj  nothing
torrent torrent subst:sg:nom:m1 comma_after 
a a conj  nothing
informacja informacja subst:sg:nom:f  nothing
dotycząca dotyczyć pact:sg:nom:f:imperf:aff  nothing
warunków warunek subst:pl:gen:m3  nothing
udostępniania udostępniać ger:sg:gen:n:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
odpowiednikiem odpowiednik subst:sg:inst:m3  nothing
licencji licencja subst:sg:gen:f  nothing
Creative creative subst:sg:gen:f  nothing
Commons commons subst:sg:gen:f  nothing
zezwalającej zezwalać pact:sg:gen:f:imperf:aff  nothing
na na prep:acc  nothing
niekomercyjne niekomercyjny adj:sg:acc:n:pos  nothing
użycie użycie subst:sg:acc:n other_after 
szkoda szkoda pred comma_after 
że że comp  nothing
nie nie qub  nothing
można można pred  nothing
takich taki adj:pl:gen:f:pos  nothing
treści treść subst:pl:gen:f  nothing
udostępniać udostępniać inf:imperf  nothing
wprost wprost adv  nothing
na na prep:loc  nothing
licencji licencja subst:sg:loc:f  nothing
CC cc subst:sg:nom:f other_after 
 
Zamierzam zamierzać fin:sg:pri:imperf  nothing
film film subst:sg:acc:m3  nothing
obejrzeć obejrzeć inf:perf comma_after 
by by comp  nothing
przekonać przekonać inf:perf  nothing
się się qub comma_after 
czy czy conj  nothing
rzeczywiście rzeczywiście adv:pos other_after 
jak jak adv:pos  nothing
twierdzą twierdzić fin:pl:ter:imperf  nothing
ci ten adj:pl:nom:m1:pos comma_after 
którzy który adj:pl:nom:m1:pos  nothing
już już qub  nothing
widzieli widzieć praet:pl:m1:imperf other_after 
film film subst:sg:nom:m3  nothing
jest być fin:sg:ter:imperf  nothing
wysokiej wysoki adj:sg:gen:f:pos  nothing
klasy klasa subst:sg:gen:f  nothing
offową offową adj:sg:inst:f:pos  nothing
produkcją produkcja subst:sg:inst:f other_after 
 
Jeśli jeśli comp  nothing
tak tak adv:pos  nothing
jest być fin:sg:ter:imperf comma_after 
to to pred  nothing
kolejny kolejny adj:sg:nom:m3:pos  nothing
dowód dowód subst:sg:nom:m3  nothing
na na prep:acc  nothing
to to subst:sg:acc:n comma_after 
że że comp  nothing
fani fan subst:pl:nom:m1  nothing
tworzą tworzyć fin:pl:ter:imperf  nothing
świetne świetny adj:pl:acc:f:pos  nothing
rzeczy rzecz subst:pl:acc:f  nothing
mimo mimo prep:gen  nothing
wyraźnych wyraźny adj:pl:gen:n:pos  nothing
ograniczeń ograniczenie subst:pl:gen:n other_after 
 
W w prep:loc:nwok  nothing
tym ten adj:sg:loc:m3:pos  nothing
wypadku wypadek subst:sg:loc:m3 comma_after 
na na prep:acc  nothing
przykład przykład subst:sg:acc:m3 comma_after 
nie nie qub  nothing
mogli móc praet:pl:m1:imperf  nothing
zapewne zapewne qub  nothing
filmować filmować inf:imperf  nothing
muzyków muzyk subst:pl:acc:m1  nothing
z z prep:gen:nwok  nothing
bliska bliski adj:sg:nom:f:pos other_after 
 
Ale ale conj  nothing
warto warto pred  nothing
pamiętać pamiętać inf:imperf  nothing
o o prep:loc other_after 
Phantom phantom subst:sg:loc:m3  nothing
Edit edit subst:sg:nom:m3 other_after 
amatorskiej amatorski adj:sg:gen:f:pos  nothing
re RE subst:sg:gen:f other_after 
edycji edycja subst:sg:gen:f other_after 
Mrocznego mroczny adj:sg:gen:m3:pos  nothing
Widma widma subst:sg:nom:f other_after 
która który adj:sg:nom:f:pos  nothing
powstała powstać praet:sg:f:perf  nothing
bez bez prep:gen:nwok  nothing
zgody zgoda subst:sg:gen:f  nothing
Lucasa lucasa subst:sg:gen:f  nothing
i i conj  nothing
bez bez prep:gen:nwok  nothing
budżetu budżet subst:sg:gen:m3  nothing
Lucasfilm lucasfilm subst:sg:gen:m3 comma_after 
bez bez prep:gen:nwok  nothing
zaawansowanego zaawansowany adj:sg:gen:m3:pos  nothing
sprzętu sprzęt subst:sg:gen:m3 comma_after 
dużego duży adj:sg:gen:m3:pos  nothing
zespołu zespół subst:sg:gen:m3  nothing
czy czy conj  nothing
dodatkowych dodatkowy adj:pl:gen:n:pos  nothing
ujęć ujęcie subst:pl:gen:n  nothing
posiadanych posiadać ppas:pl:gen:n:imperf:aff  nothing
przez przez prep:acc:nwok  nothing
wytwórnię wytwórnia subst:sg:acc:f other_after 
 
Mimo mimo prep:gen  nothing
to to subst:sg:acc:n  nothing
ponowny ponowny adj:sg:nom:m3:pos  nothing
montaż montaż subst:sg:nom:m3 comma_after 
sprowadzający sprowadzać pact:sg:nom:m3:imperf:aff  nothing
się się qub  nothing
wyłącznie wyłącznie adv:pos  nothing
do do prep:gen  nothing
wycinania wycinać ger:sg:gen:n:imperf:aff  nothing
i i conj  nothing
przestawiania przestawiać ger:sg:gen:n:imperf:aff  nothing
scen scena subst:pl:gen:f comma_after 
uważany uważać ppas:sg:nom:m3:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
za za prep:acc  nothing
lepszy dobry adj:sg:acc:m3:com  nothing
i i conj  nothing
wierniejszy wierny adj:sg:nom:m3:com  nothing
duchowi duch subst:sg:dat:m2  nothing
oryginalnych oryginalny adj:pl:gen:m2:pos  nothing
Gwiezdnych gwiezdny adj:pl:gen:m2:pos  nothing
Wojen wojna subst:pl:gen:f  nothing
niż niż prep:nom  nothing
film film subst:sg:nom:m3  nothing
Lucasa lucasa subst:sg:nom:m3 other_after 
 
Chyba chyba qub  nothing
pierwszym pierwszy adj:sg:inst:m3:pos  nothing
dowodem dowód subst:sg:inst:m3 comma_after 
że że comp  nothing
model model subst:sg:nom:m1  nothing
o o prep:acc  nothing
który który adj:sg:acc:m3:pos  nothing
oparta oprzeć ppas:sg:nom:f:perf:aff  nothing
jest być fin:sg:ter:imperf  nothing
Wikipedia wikipedia subst:sg:nom:m3  nothing
działa działać fin:sg:ter:imperf  nothing
i i conj  nothing
to to qub  nothing
całkiem całkiem adv  nothing
dobrze dobrze adv:pos comma_after 
był być praet:sg:m3:imperf  nothing
słynny słynny adj:sg:nom:m3:pos  nothing
raport raport subst:sg:nom:m3 other_after 
Nature nature subst:sg:gen:m3 other_after 
z z prep:gen:nwok  nothing
którego który adj:sg:gen:m3:pos  nothing
wynikało wynikać praet:sg:n:imperf comma_after 
że że comp  nothing
liczba liczba subst:sg:nom:f  nothing
błędów błąd subst:pl:gen:m3  nothing
w w prep:loc:nwok  nothing
sieciowej sieciowy adj:sg:loc:f:pos  nothing
encyklopedii encyklopedia subst:sg:loc:f  nothing
jest być fin:sg:ter:imperf  nothing
zbliżona zbliżony adj:sg:nom:f:pos  nothing
do do prep:gen  nothing
liczby liczba subst:sg:gen:f  nothing
pomyłek pomyłka subst:pl:gen:f  nothing
w w prep:loc:nwok  nothing
słynnej słynny adj:sg:loc:f:pos  nothing
Encyclopedia encyclopedia subst:sg:loc:f  nothing
Britannica britannica subst:sg:loc:f other_after 
 
Teraz teraz adv  nothing
sama sam adj:sg:nom:f:pos  nothing
Britannica britannica subst:sg:nom:f  nothing
upodabnia upodabniać fin:sg:ter:imperf  nothing
się się qub  nothing
do do prep:gen  nothing
Wikipedii wikipedii subst:sg:gen:f other_after 
jak jak adv:pos  nothing
donosi donosić fin:sg:ter:imperf other_after 
Wired wired subst:sg:nom:m3 other_after 
wkrótce wkrótce adv  nothing
internauci internauta subst:pl:nom:m1 other_after 
choć choć comp  nothing
nie nie qub  nothing
wszyscy wszystek adj:pl:nom:m1:pos other_after 
będą być bedzie:pl:ter:imperf  nothing
mogli móc praet:pl:m1:imperf  nothing
zgłaszać zgłaszać inf:imperf  nothing
propozycje propozycja subst:pl:acc:f  nothing
haseł hasło subst:pl:gen:n  nothing
do do prep:gen  nothing
umieszczenia umieścić ger:sg:gen:n:perf:aff  nothing
w w prep:loc:nwok  nothing
liczącej liczyć pact:sg:loc:f:imperf:aff  nothing
sobie siebie siebie:dat  nothing
240 240 num:pl:acc:m3:rec  nothing
lat rok subst:pl:gen:m3  nothing
encyklopedii encyklopedia subst:sg:gen:f other_after 
 
Britannica britannica subst:sg:nom:m1  nothing
pracuje pracować fin:sg:ter:imperf  nothing
nad nad prep:inst:nwok  nothing
hybrydą hybryda subst:sg:inst:f other_after 
starego stary adj:sg:gen:m3:pos other_after 
i i conj other_after 
nowego nowy adj:sg:gen:m3:pos other_after 
chce chcieć fin:sg:ter:imperf  nothing
zachować zachować inf:perf  nothing
solidną solidny adj:sg:acc:f:pos  nothing
markę marka subst:sg:acc:f  nothing
najstarszej stary adj:sg:gen:f:sup  nothing
wydawanej wydawać ppas:sg:gen:f:imperf:aff  nothing
bez bez prep:gen:nwok  nothing
przerwy przerwa subst:sg:gen:f  nothing
encyklopedii encyklopedia subst:sg:gen:f comma_after 
ale ale conj  nothing
i i conj  nothing
wykorzystać wykorzystać inf:perf  nothing
model model subst:sg:acc:m3  nothing
zbierania zbierać ger:sg:gen:n:imperf:aff  nothing
wiedzy wiedza subst:sg:gen:f  nothing
przystosowany przystosować ppas:sg:nom:m3:perf:aff  nothing
do do prep:gen  nothing
epoki epoka subst:sg:gen:f  nothing
internetu Internet subst:sg:gen:m3 other_after 
 
Czym co subst:sg:inst:n  nothing
nowy nowy adj:sg:nom:m3:pos  nothing
serwis serwis subst:sg:nom:m3  nothing
encyklopedii encyklopedia subst:sg:gen:f  nothing
ma mieć fin:sg:ter:imperf  nothing
różnić różnić inf:imperf  nothing
się się qub  nothing
od od prep:gen:nwok  nothing
Wikipedii wikipedii subst:sg:gen:f other_after 
 
Wciąż wciąż adv  nothing
będzie być bedzie:sg:ter:imperf  nothing
zamknięty zamknąć ppas:sg:nom:m3:perf:aff other_after 
podobnie podobnie adv:pos  nothing
jak jak adv:pos  nothing
czytać czytać inf:imperf comma_after 
pisać pisać inf:imperf  nothing
Britannicę britannicę subst:pl:acc:m1  nothing
będą być bedzie:pl:ter:imperf  nothing
mogli móc praet:pl:m1:imperf  nothing
tylko tylko qub  nothing
zarejestrowani zarejestrować ppas:pl:nom:m1:perf:aff  nothing
użytkownicy użytkownik subst:pl:nom:m1 other_after 
 
Ich on ppron3:pl:gen:f:ter:akc:npraep  nothing
twórczość twórczość subst:sg:nom:f  nothing
będą być bedzie:pl:ter:imperf  nothing
później późno adv:com  nothing
sprawdzać sprawdzać inf:imperf  nothing
eksperci ekspert subst:pl:nom:m1 comma_after 
których który adj:pl:gen:m1:pos  nothing
zresztą zresztą qub  nothing
Britannica britannica subst:sg:nom:m1  nothing
chce chcieć fin:sg:ter:imperf  nothing
zachęcać zachęcać inf:imperf  nothing
do do prep:gen  nothing
współpracy współpraca subst:sg:gen:f  nothing
na na prep:acc  nothing
różne różny adj:pl:acc:m3:pos  nothing
sposoby sposób subst:pl:acc:m3 other_after 
ma mieć fin:sg:ter:imperf  nothing
powstać powstać inf:perf  nothing
system system subst:sg:nom:m3  nothing
bliżej blisko adv:com  nothing
niespercyzowanych niespercyzowanych adj:sg:gen:f:pos  nothing
nagród nagroda subst:pl:gen:f comma_after 
a a conj  nothing
jedna jeden adj:sg:nom:f:pos  nothing
z z prep:gen:nwok  nothing
nich on ppron3:pl:gen:f:ter:akc:praep  nothing
będzie być bedzie:sg:ter:imperf  nothing
umieszczenie umieścić ger:sg:nom:n:perf:aff  nothing
notki notka subst:sg:gen:f  nothing
na na prep:acc  nothing
temat temat subst:sg:acc:m3  nothing
aktywnego aktywny adj:sg:gen:m1:pos  nothing
autora autor subst:sg:gen:m1 comma_after 
wraz wraz burk  nothing
z z prep:inst:nwok  nothing
wykazem wykaz subst:sg:inst:m3  nothing
publikacji publikacja subst:sg:gen:f  nothing
i i conj  nothing
opisem opis subst:sg:inst:m3  nothing
aktywności aktywność subst:sg:gen:f  nothing
w w prep:loc:nwok  nothing
serwisie serwis subst:sg:loc:m3  nothing
encyklopedii encyklopedia subst:sg:gen:f other_after 
 
Opisujący opisywać pact:sg:nom:m3:imperf:aff  nothing
nowy nowy adj:sg:acc:m3:pos  nothing
projekt projekt subst:sg:acc:m3  nothing
na na prep:loc  nothing
blogu blog subst:sg:loc:m3 other_after 
Wired wired subst:sg:nom:m3 other_after 
Eliot Eliot subst:sg:nom:m1  nothing
Van van subst:sg:nom:m2  nothing
Buskirk buskirk subst:sg:nom:m2  nothing
nazywa nazywać fin:sg:ter:imperf  nothing
więc więc conj  nothing
ten ten adj:sg:nom:m3:pos  nothing
pomysł pomysł subst:sg:nom:m3 other_after 
połączeniem połączenie subst:sg:inst:n  nothing
Wikipedii wikipedii subst:sg:nom:n  nothing
z z prep:inst:nwok  nothing
Linked linked subst:sg:inst:n  nothing
In in subst:sg:inst:n other_after 
 
Aktualnie aktualnie adv:pos  nothing
nowa nowy adj:sg:nom:f:pos  nothing
witryna witryna subst:sg:nom:f  nothing
znajduje znajdować fin:sg:ter:imperf  nothing
się się qub  nothing
w w prep:loc:nwok  nothing
fazie faza subst:sg:loc:f  nothing
beta bet subst:sg:gen:m3 other_after 
testów test subst:pl:gen:m3 other_after 
 
Nie nie qub  nothing
jestem być fin:sg:pri:imperf  nothing
wielkim wielki adj:sg:inst:m1:pos  nothing
fanem fan subst:sg:inst:m1  nothing
Pottera pottera subst:sg:gen:m1 comma_after 
uwielbiam uwielbiać fin:sg:pri:imperf  nothing
za za prep:acc  nothing
to to subst:sg:acc:n  nothing
serial serial subst:sg:acc:m3  nothing
Weeds weeds subst:sg:gen:m3 other_after 
 
Z z prep:inst:nwok  nothing
niecierpliwością niecierpliwość subst:sg:inst:f  nothing
czekałem czekało subst:sg:inst:n  nothing
na na prep:acc  nothing
