
mocz subst:sg:gen:m3 other_after 
patogen subst:pl:gen:m3 nothing
to conj nothing
jednak conj nothing
nie qub nothing
ruszać fin:sg:ter:imperf other_after 

siła subst:sg:nom:f nothing
łączyć pact:sg:nom:f:imperf:aff nothing
bakteria subst:sg:acc:f nothing
poprzez prep:acc:nwok nothing
fimbrie subst:pl:acc:n nothing
z prep:inst:nwok nothing
komórka subst:pl:inst:f nothing
być fin:sg:ter:imperf nothing
dziesięciokrotnie adv:pos nothing
duży adj:sg:nom:f:com comma_after 
niż prep:nom nothing
siła subst:sg:nom:f nothing
generować ppas:sg:nom:f:imperf:aff nothing
przez prep:acc:nwok nothing
strumień subst:sg:acc:m3 nothing
mocz subst:sg:gen:m3 other_after 

bezpiecznie adv:pos nothing
zaczepić ppas:pl:nom:m2:perf:aff nothing
mikrob subst:pl:nom:m2 nothing
mnożyć fin:pl:ter:imperf nothing
się qub comma_after 
aż comp nothing
w prep:loc:nwok nothing
koniec subst:sg:loc:m3 nothing
rozwijać fin:pl:ter:imperf nothing
się qub nothing
objaw subst:pl:nom:m3 nothing
infekcja subst:sg:gen:f other_after 

na prep:acc nothing
ratunek subst:sg:acc:m3 nothing
przybywać fin:sg:ter:imperf nothing
SOK subst:sg:acc:m3 nothing
z prep:gen:nwok nothing
żurawina subst:pl:gen:f other_after 

móc fin:sg:ter:imperf nothing
być inf:imperf nothing
też qub nothing
ekstrakt subst:sg:nom:m3 other_after 

jednak conj nothing
ważny adj:sg:nom:n:pos comma_after 
że comp nothing
z prep:gen:nwok nothing
żurawina subst:pl:gen:f comma_after 
ponieważ comp nothing
w prep:loc:nwok nothing
ten adj:sg:loc:m3:pos nothing
wypadek subst:sg:loc:m3 nothing
nie qub nothing
chodzić fin:sg:ter:imperf nothing
o prep:acc nothing
zakwasić ger:sg:acc:n:perf:aff nothing
środowisko subst:sg:gen:n other_after 
SOK subst:sg:nom:m3 nothing
żurawinowy adj:sg:nom:m3:pos nothing
nie qub nothing
zakwaszać fin:sg:ter:imperf nothing
mocz subst:sg:gen:m3 comma_after 
poza prep:inst nothing
to subst:sg:inst:n nothing
pokazać imps:perf comma_after 
że comp nothing
inny adj:pl:nom:m3:pos nothing
kwaśny adj:pl:nom:m3:pos nothing
sok subst:pl:nom:m3 nothing
nie qub nothing
maić fin:pl:ter:imperf nothing
taki adj:sg:gen:n:pos nothing
działanie subst:sg:gen:n comma_after 
jak adv:pos nothing
SOK subst:sg:nom:m3 nothing
żurawinowy adj:sg:nom:m3:pos other_after 

kluczowy adj:pl:nom:m3:pos nothing
związek subst:pl:nom:m3 nothing
w prep:loc:nwok nothing
ten adj:sg:loc:m3:pos nothing
sok subst:sg:loc:m3 nothing
to pred nothing
proantycjanidyny subst:sg:nom:m3 other_after 
w prep:loc:nwok nothing
skrót subst:sg:loc:m3 nothing
pacs subst:sg:nom:m3 other_after  other_after 

powodować fin:pl:ter:imperf nothing
on ppron3:pl:nom:f:ter:akc:npraep comma_after 
że comp nothing
fimbrie subst:pl:nom:m1 nothing
zmieniać fin:pl:ter:imperf nothing
kształt subst:sg:acc:m3 nothing
i conj nothing
tracić fin:pl:ter:imperf nothing
przyczepność subst:sg:acc:f other_after 
pacs subst:sg:nom:n nothing
działać fin:pl:ter:imperf nothing
prawdopodobnie adv:pos nothing
niespecyficznie adv:pos other_after 
oddziaływać fin:pl:ter:imperf nothing
fizycznie adv:pos nothing
z prep:inst:nwok nothing
określony adj:sg:inst:f:pos nothing
powierzchnia subst:sg:inst:f comma_after 
a conj nothing
w prep:loc:nwok nothing
przypadek subst:sg:loc:m3 nothing
fimbrii subst:sg:gen:m3 comma_after 
czy qub nothing
w prep:loc:nwok nothing
ogół subst:sg:loc:m3 nothing
powierzchnia subst:sg:gen:f nothing
bakteria subst:sg:gen:f comma_after 
powodować fin:pl:ter:imperf nothing
on ppron3:pl:gen:m1:ter:akc:npraep nothing
opłaszczenie subst:pl:acc:m1 comma_after 
CO subst:sg:nom:n nothing
skutecznie adv:pos nothing
uniemożliwiać fin:sg:ter:imperf nothing
kontakt subst:sg:acc:m3 nothing
z prep:inst:nwok nothing
inny adj:pl:inst:f:pos nothing
powierzchnia subst:pl:inst:f other_after 

taki adj:sg:nom:m3:pos nothing
patogen subst:sg:nom:m3 nothing
w prep:loc:nwok nothing
kaftanik subst:sg:loc:m3 nothing
przyczepiać fin:sg:ter:imperf nothing
się qub nothing
do prep:gen nothing
komórka subst:pl:gen:f nothing
porównywalnie adv:pos nothing
mocno adv:pos comma_after 
jak adv:pos nothing
nie qub other_after 
patogen subst:sg:nom:m3 comma_after 
a conj nothing
więc conj nothing
móc fin:sg:ter:imperf nothing
zostać inf:perf nothing
bez prep:gen:nwok nothing
trud subst:sg:gen:m3 nothing
wypłukać ppas:sg:nom:m3:perf:aff other_after 

posiadać pcon:imperf nothing
odpowiedni adj:pl:acc:n:pos nothing
narzędzie subst:pl:acc:n nothing
naukowiec subst:pl:nom:m1 nothing
być fin:pl:ter:imperf nothing
w prep:loc:nwok nothing
stan subst:sg:loc:m3 nothing
zmierzyć inf:perf comma_after 
z prep:inst:nwok nothing
jaki adj:sg:inst:f:pos nothing
siła subst:sg:inst:f nothing
pojedynczy adj:sg:nom:f:pos nothing
bakteria subst:sg:nom:f nothing
łączyć fin:sg:ter:imperf nothing
się qub nothing
z prep:inst:nwok nothing
komórka subst:pl:inst:f other_after 

w prep:loc:nwok nothing
życie subst:sg:loc:n nothing
każdy adj:sg:gen:m1:pos nothing
młody adj:sg:gen:m1:pos nothing
chłopiec subst:sg:gen:m1 nothing
przychodzić fin:sg:ter:imperf nothing
moment subst:sg:nom:m3 nothing
w prep:loc:nwok nothing
który adj:sg:loc:m3:pos nothing
za prep:inst nothing
pomoc subst:sg:inst:f nothing
linijka subst:sg:gen:f nothing
lub conj nothing
miarka subst:sg:gen:f nothing
mierzyć fin:sg:ter:imperf nothing
swój adj:sg:acc:m2:pos nothing
penis subst:sg:acc:m2 other_after 

z prep:inst:nwok nothing
czas subst:sg:inst:m3 nothing
jak adv:pos nothing
większość subst:sg:nom:f nothing
mężczyzna subst:pl:gen:m1 nothing
żyć fin:sg:ter:imperf nothing
w prep:loc:nwok nothing
przekonanie subst:sg:loc:n comma_after 
że comp nothing
rozmiar subst:sg:nom:m3 nothing
przyrodzenie subst:sg:gen:n nothing
być fin:sg:ter:imperf nothing
wprost adv nothing
proporcjonalny adj:sg:nom:m3:pos nothing
do prep:gen nothing
przyjemność subst:sg:gen:f nothing
jaki adj:sg:acc:f:pos nothing
móc fin:sg:ter:imperf nothing
dać inf:perf nothing
kobieta subst:sg:dat:f other_after 

na prep:acc nothing
szczęście subst:sg:acc:n nothing
w prep:loc:nwok nothing
2002 adj:sg:loc:m3:pos nothing
rok subst:sg:loc:m3 nothing
zadać imps:perf nothing
kobieta subst:pl:dat:f nothing
fundamentalny adj:pl:acc:n:pos nothing
pytanie subst:sg:acc:n other_after 
czy qub nothing
rozmiar subst:sg:nom:m3 nothing
penis subst:sg:gen:m3 nothing
mieć fin:sg:ter:imperf nothing
znaczenie subst:sg:acc:n other_after 

doktor subst:sg:nom:m1 nothing
francken subst:sg:nom:m1 nothing
oraz conj nothing
on ppron3:sg:gen:m1:ter:akc:npraep nothing
współpracownik subst:pl:nom:m1 nothing
poprosić praet:pl:m1:perf nothing
375 num:pl:acc:m1:rec nothing
aktywny adj:pl:gen:m1:pos nothing
seksualnie adv:pos nothing
kobieta subst:pl:gen:f nothing
po prep:loc nothing
poroda subst:sg:loc:f nothing
o prep:acc nothing
wypełnieć ger:sg:acc:n:perf:aff nothing
kwestionariusz subst:sg:gen:m3 other_after 

zadać ppas:pl:nom:f:perf:aff nothing
przez prep:acc:nwok nothing
badacz subst:pl:acc:m1 nothing
pytanie subst:pl:acc:n nothing
dotyczyć praet:pl:n:imperf nothing
funkcjonowanie subst:sg:gen:n nothing
seksualny adj:sg:gen:n:pos nothing
kobieta subst:pl:gen:f nothing
oraz conj nothing
Waga subst:pl:acc:f nothing
jaki adj:sg:acc:f:pos nothing
przypisywać fin:pl:ter:imperf nothing
wielkość subst:sg:gen:f nothing
penis subst:sg:gen:m3 nothing
partner subst:sg:gen:m1 other_after 

do prep:gen nothing
analiza subst:sg:gen:f nothing
wynik subst:pl:gen:m3 nothing
wykorzystać imps:perf nothing
170 num:pl:acc:m3:rec nothing
zwrócić ppas:pl:gen:m3:perf:aff nothing
przez prep:acc:nwok nothing
pani subst:pl:acc:f nothing
kwestionariusz subst:pl:gen:m3 comma_after 
a conj nothing
odpowiedź subst:sg:nom:f nothing
na prep:acc nothing
nurtować pact:pl:acc:f:imperf:aff nothing
wiele num:pl:acc:m1:rec nothing
mężczyzna subst:pl:gen:m1 nothing
pytanie subst:sg:nom:n nothing
okazać praet:sg:f:perf nothing
się qub nothing
zaskakujący adj:sg:nom:f:pos other_after 

20 num:pl:nom:m3:rec other_after 
kobieta subst:pl:gen:f nothing
stwierdzić praet:sg:n:perf comma_after 
że comp nothing
długość subst:sg:nom:f nothing
penis subst:sg:gen:m3 nothing
być fin:sg:ter:imperf nothing
ważny adj:sg:nom:f:pos comma_after 
jednak conj nothing
odsetka subst:pl:gen:f nothing
ten adj:pl:gen:f:pos comma_after 
który adj:pl:nom:m3:pos nothing
uznać praet:pl:m3:perf nothing
rozmiar subst:sg:acc:m3 nothing
za prep:acc nothing
rzecz subst:sg:acc:f nothing
ważny adj:sg:acc:f:sup comma_after 
wynosić praet:sg:m1:imperf nothing
tylko qub nothing
1 num:pl:acc:m3:rec other_after  other_after 

za prep:acc nothing
to subst:sg:acc:n nothing
aż qub nothing
55 num:pl:nom:m3:rec other_after 
z prep:gen:nwok nothing
pani subst:pl:gen:f nothing
uznać praet:sg:n:perf nothing
długość subst:sg:acc:f nothing
penis subst:sg:gen:m3 nothing
za prep:inst nothing
nieważny adj:sg:inst:f:pos comma_after 
a conj nothing
22 num:pl:nom:m3:congr other_after 
za prep:acc nothing
problem subst:sg:acc:m3 nothing
nie qub nothing
maić pact:sg:nom:m3:imperf:aff nothing
żaden adj:sg:gen:n:pos nothing
znaczenie subst:sg:gen:n other_after 

w prep:loc:nwok nothing
sprawa subst:sg:loc:f nothing
obwód subst:sg:gen:m3 nothing
penis subst:sg:gen:m3 nothing
partner subst:sg:gen:m1 nothing
Pan subst:sg:loc:m1 nothing
wypowiedzieć praet:pl:f:perf nothing
się qub nothing
w prep:acc:nwok nothing
podobny adj:sg:acc:m3:pos nothing
sposób subst:sg:acc:m3 comma_after 
jednak conj nothing
porównywać pcon:imperf nothing
wynik subst:pl:acc:m3 nothing
oba num:pl:gen:f:congr nothing
miara subst:pl:gen:f comma_after 
okazać praet:sg:n:perf nothing
się qub nothing
że comp nothing
grubość subst:sg:nom:f other_after 
32 num:pl:nom:m3:congr other_after  other_after 
być fin:sg:ter:imperf nothing
dla prep:gen nothing
kobieta subst:pl:gen:f nothing
ważny adj:sg:nom:f:com nothing
niż prep:nom nothing
długość subst:sg:nom:f other_after 
21 num:pl:nom:m3:rec other_after  other_after  other_after 

poza prep:inst nothing
to subst:sg:inst:n nothing
pani subst:pl:nom:f nothing
dla prep:gen nothing
który adj:pl:gen:m3:pos nothing
obwód subst:sg:nom:m3 nothing
penis subst:sg:gen:m3 nothing
być praet:sg:m3:imperf nothing
ważny adj:sg:nom:m3:pos comma_after 
wyrazić praet:pl:f:perf nothing
taki adj:sg:acc:f:pos nothing
sam adj:sg:acc:f:pos nothing
opinia subst:sg:acc:f nothing
na prep:acc nothing
temat subst:sg:acc:m3 nothing
on ppron3:sg:gen:m1:ter:akc:npraep nothing
długość subst:sg:gen:f other_after 

CO subst:sg:nom:n nothing
ciekawy adj:sg:nom:n:pos nothing
podział subst:sg:nom:m3 nothing
na prep:acc nothing
grupa subst:sg:acc:f nothing
kobieta subst:pl:gen:f nothing
dla prep:gen nothing
który adj:pl:gen:f:pos nothing
grubość subst:sg:nom:f nothing
być fin:sg:ter:imperf nothing
ważny adj:sg:nom:f:pos nothing
oraz conj nothing
taki adj:pl:gen:f:pos nothing
dla prep:gen nothing
który adj:pl:gen:m3:pos nothing
nie qub nothing
mieć fin:sg:ter:imperf nothing
znaczenie subst:sg:gen:n comma_after 
nie qub nothing
wykazać praet:sg:m1:perf nothing
różnica subst:pl:gen:f nothing
z prep:gen:wok nothing
wzgląd subst:sg:gen:m3 nothing
na prep:acc nothing
taki adj:pl:acc:f:pos nothing
dana subst:pl:acc:f nothing
demograficzny adj:pl:acc:f:pos nothing
jak prep:nom nothing
wiek subst:sg:nom:m3 comma_after 
wykształcenie subst:sg:acc:n nothing
czy qub nothing
wyznanie subst:sg:nom:n other_after 

badacz subst:pl:nom:m1 nothing
nie qub nothing
wykryć praet:pl:m1:perf nothing
także qub nothing
żaden adj:sg:gen:m3:pos nothing
związek subst:sg:gen:m3 nothing
między prep:inst nothing
funkcjonowanie subst:sg:inst:n nothing
seksualny adj:sg:inst:n:pos nothing
kobieta subst:pl:gen:f comma_after 
a conj nothing
opinia subst:pl:inst:f nothing
na prep:acc nothing
temat subst:sg:acc:m3 nothing
to subst:sg:gen:n nothing
jak adv:pos nothing
ważny adj:sg:nom:f:pos nothing
być fin:sg:ter:imperf nothing
długość subst:sg:nom:f nothing
i conj nothing
obwód subst:sg:nom:m3 nothing
penis subst:sg:gen:m3 other_after 

dla prep:gen nothing
porównanie subst:sg:gen:n nothing
warto pred nothing
zaznaczyć inf:perf comma_after 
że comp nothing
przeciętny adj:sg:nom:f:pos nothing
długość subst:sg:nom:f nothing
penis subst:sg:nom:m2 nothing
holender subst:sg:gen:m2 nothing
w prep:loc:nwok nothing
stan subst:sg:loc:m3 nothing
erekcja subst:sg:gen:f nothing
to pred nothing
15 num:pl:nom:m3:rec comma_after 
2 num:pl:gen:m3:congr nothing
centymetr brev:npun comma_after 
a conj nothing
obwód subst:sg:nom:m3 nothing
mieścić fin:sg:ter:imperf nothing
się qub nothing
między prep:inst nothing
12 adj:sg:inst:f:pos other_after 
13 num:pl:acc:m3:rec nothing
centymetr brev:npun other_after 
van subst:sg:nom:m2 nothing
driel subst:sg:nom:m2 comma_after 
1998 num:pl:nom:m3:rec other_after  other_after 

85 num:pl:nom:m3:rec other_after 
kobieta subst:pl:gen:f nothing
być praet:sg:n:imperf nothing
zadowolić ppas:pl:gen:f:perf:aff nothing
z prep:gen:nwok nothing
rozmiar subst:pl:gen:m3 nothing
penis subst:sg:gen:m3 nothing
swój adj:sg:gen:m3:pos nothing
partner subst:sg:gen:m1 comma_after 
a conj nothing
tylko qub nothing
55 num:pl:acc:m3:rec other_after 
mężczyzna subst:pl:gen:m1 nothing
uznać praet:sg:n:perf comma_after 
że comp nothing
być fin:sg:ter:imperf nothing
usatysfakcjonować ppas:pl:gen:f:perf:aff nothing
wielkość subst:sg:inst:f nothing
własny adj:sg:gen:n:pos nothing
przyrodzenie subst:sg:gen:n other_after 

doktor subst:sg:nom:m1 nothing
francken subst:sg:nom:m1 nothing
i conj nothing
on ppron3:sg:gen:m1:ter:akc:npraep nothing
kolega subst:pl:nom:m1 nothing
zwracać fin:pl:ter:imperf nothing
uwaga subst:sg:acc:f comma_after 
że comp nothing
niski adj:sg:nom:m3:pos nothing
wskaźnik subst:sg:nom:m3 nothing
odpowiedź subst:sg:gen:f nothing
na prep:acc nothing
ankieta subst:sg:acc:f other_after 
45 num:pl:nom:m3:rec other_after  other_after 
sprawiać fin:sg:ter:imperf comma_after 
że comp nothing
uzyskać ppas:pl:acc:m3:perf:aff nothing
wynik subst:pl:acc:m3 nothing
trzeba pred nothing
interpretować inf:imperf nothing
ostrożnie adv:pos other_after 

przed prep:inst:wok nothing
wszystko subst:sg:inst:n nothing
brak subst:sg:nom:m3 nothing
różnica subst:pl:gen:f nothing
w prep:loc:nwok nothing
funkcjonowanie subst:sg:loc:n nothing
seksualny adj:sg:loc:n:pos nothing
kobieta subst:pl:gen:f nothing
ograniczać fin:sg:ter:imperf nothing
możliwość subst:sg:acc:f nothing
generalizacja subst:sg:gen:f nothing
uzyskać ppas:pl:gen:f:perf:aff nothing
dana subst:pl:gen:f other_after 

grubość subst:sg:nom:f nothing
penis subst:sg:gen:m3 nothing
móc fin:sg:ter:imperf nothing
mieć inf:imperf nothing
duży adj:sg:acc:n:com nothing
znaczenie subst:sg:acc:n nothing
niż prep:nom nothing
długość subst:sg:nom:f nothing
z prep:gen:wok nothing
wzgląd subst:sg:gen:m3 nothing
na prep:acc nothing
bliski adj:sg:acc:m3:com nothing
związek subst:sg:acc:m3 nothing
z prep:inst:nwok nothing
podniecenie subst:sg:inst:n nothing
seksualny adj:sg:inst:n:pos nothing
kobieta subst:pl:gen:f other_after 
tłumaczyć fin:pl:ter:imperf nothing
badacz subst:pl:nom:m1 other_after 

i conj nothing
dodawać fin:pl:ter:imperf comma_after 
że comp nothing
duży adj:sg:nom:m3:com nothing
obwód subst:sg:nom:m3 nothing
penis subst:sg:gen:m3 nothing
móc fin:sg:ter:imperf nothing
przyczyniać inf:imperf nothing
się qub nothing
z prep:inst:nwok nothing
pomoc subst:sg:inst:f nothing
wagina subst:sg:gen:f nothing
do prep:gen nothing
uczuć ger:sg:gen:n:perf:aff other_after 
wypełnienie subst:sg:gen:n other_after  comma_after 
to conj nothing
natomiast conj nothing
móc fin:sg:ter:imperf nothing
prowadzić inf:imperf nothing
do prep:gen nothing
wysoki adj:sg:gen:m3:com nothing
poziom subst:sg:gen:m3 nothing
psychologiczny adj:sg:gen:f:pos nothing
satysfakcja subst:sg:gen:f other_after 

wynik subst:pl:nom:m3 nothing
etap subst:sg:gen:m3 nothing
określać ger:sg:gen:n:imperf:aff nothing
wymaganie subst:pl:gen:n nothing
na prep:acc nothing
system subst:sg:acc:m3 nothing
informatyczny adj:sg:acc:m3:pos nothing

wynik subst:sg:inst:m3 nothing
faza subst:sg:gen:f nothing
określać ger:sg:gen:n:imperf:aff nothing
wymaganie subst:pl:gen:n nothing
na prep:acc nothing
system subst:sg:acc:m3 nothing
informatyczny adj:sg:nom:m3:pos nothing
być fin:sg:ter:imperf nothing
dokument subst:sg:nom:m3 nothing
zawierać pact:sg:nom:m3:imperf:aff nothing
następujący adj:pl:acc:m3:pos nothing
element subst:pl:acc:m3 other_after 

wprowadzenie subst:sg:nom:n other_after 
cel subst:pl:acc:m3 comma_after 
zakres subst:sg:acc:m3 nothing
i conj nothing
kontekst subst:sg:acc:m3 nothing
system subst:sg:gen:m3 other_after 
opis subst:sg:nom:m3 nothing
wymaganie subst:pl:gen:n nothing
funkcjonalny adj:pl:gen:n:pos other_after 
opis subst:sg:nom:m3 nothing
wymaganie subst:pl:gen:n nothing
niefunkcjonalny adj:pl:gen:n:pos other_after 
opis subst:sg:nom:m3 nothing
ewolucja subst:sg:gen:f nothing
system subst:sg:gen:m3 other_after 
model subst:sg:nom:m3 nothing
logiczny adj:sg:nom:m3:pos nothing
system subst:sg:gen:m3 other_after 
opracować ppas:sg:nom:m3:perf:aff nothing
przy prep:loc nothing
użycie subst:sg:loc:n comma_after 
na przykład brev:pun other_after 
uml subst:sg:nom:m3 nothing
słownik subst:sg:nom:m3 nothing
termin subst:pl:gen:m3 nothing
niejednoznaczny adj:pl:gen:m3:pos nothing
dla prep:gen nothing
udziałowiec subst:pl:gen:m1 nothing
przedsięwzięcie subst:sg:gen:n nothing
projektowy adj:sg:gen:n:pos other_after 

dokument subst:sg:nom:m3 other_after 
wymaganie subst:sg:gen:n nothing
na prep:acc nothing
system subst:sg:acc:m3 nothing
informatyczny adj:sg:acc:m3:pos other_after 
stanowić fin:sg:ter:imperf nothing
podstawa subst:sg:acc:f nothing
do prep:gen nothing
realizacja subst:sg:gen:f nothing
daleki adj:pl:gen:f:com nothing
praca subst:pl:gen:f nothing
projektowy adj:pl:gen:f:pos nothing
nad prep:inst:nwok nothing
system subst:sg:inst:m3 comma_after 
w prep:loc:nwok nothing
to subst:sg:loc:n nothing
do prep:gen nothing
opracować ger:sg:gen:n:perf:aff nothing
test subst:pl:gen:m3 nothing
akceptacyjnych adj:sg:gen:m3:pos nothing
system subst:sg:gen:m3 other_after 

zaleta subst:sg:inst:f nothing
quanty subst:sg:nom:m3 nothing
plus subst:sg:nom:m3 nothing
być fin:sg:ter:imperf nothing
możliwość subst:sg:nom:f nothing
wykorzystać ger:sg:gen:n:perf:aff nothing
do prep:gen nothing
tagowania subst:sg:gen:n nothing
toolbarów subst:sg:gen:n other_after 
pasek subst:pl:gen:m3 nothing
narzędziowy adj:pl:gen:m3:pos other_after 
z prep:inst:nwok nothing
przycisk subst:pl:inst:m3 nothing
tag subst:pl:gen:m3 other_after 

dzięki prep:dat nothing
to subst:sg:inst:n nothing
przycisk subst:pl:dat:m3 nothing
móc fin:pl:pri:imperf nothing
pracować inf:imperf nothing
z prep:inst:nwok nothing
myszka subst:sg:inst:f other_after 
zaznaczyć inf:perf nothing
fragment subst:sg:acc:m3 nothing
tekst subst:sg:gen:m3 comma_after 
który adj:sg:nom:m3:pos nothing
po prep:loc nothing
kliknąć ger:sg:loc:n:perf:aff nothing
któryś adj:sg:gen:m3:pos nothing
z prep:gen:nwok nothing
przycisk subst:pl:gen:m3 nothing
oznaczyć ppas:sg:nom:m3:perf:aff nothing
zostać fin:sg:ter:perf nothing
odpowiedni adj:sg:inst:f:pos nothing
para subst:sg:inst:f nothing
tag subst:pl:gen:m3 other_after 
tag subst:sg:nom:m3 nothing
otwierać pact:sg:nom:m3:imperf:aff nothing
pojawić fin:sg:ter:perf nothing
się qub nothing
na prep:loc nothing
początek subst:sg:loc:m3 nothing
zaznaczenie subst:sg:gen:n comma_after 
tag subst:sg:nom:m3 nothing
końcowy adj:sg:nom:m3:pos other_after  other_after 
na prep:loc nothing
on ppron3:sg:gen:m1:ter:akc:npraep nothing
koniec subst:sg:loc:m3 other_after 

jeśli comp nothing
kliknąć fin:pl:pri:perf nothing
na prep:acc nothing
przycisk subst:sg:acc:m3 nothing
bez prep:gen:nwok nothing
uprzedni adj:sg:gen:n:pos nothing
zaznaczyć ger:sg:gen:n:perf:aff nothing
Partia subst:sg:gen:f nothing
tekst subst:sg:gen:m3 comma_after 
para subst:sg:nom:f nothing
tag subst:pl:gen:m3 nothing
pojawić fin:sg:ter:perf nothing
się qub nothing
w prep:loc:nwok nothing
miejsce subst:sg:loc:n comma_after 
w prep:loc:nwok nothing
który adj:sg:loc:n:pos nothing
znajdować fin:sg:ter:imperf nothing
się qub nothing
kursor subst:sg:nom:m3 other_after  other_after 

w prep:loc:nwok nothing
porównanie subst:sg:loc:n nothing
z prep:inst:nwok nothing
ręczny adj:sg:inst:n:pos nothing
wpisywać ger:sg:inst:n:imperf:aff nothing
tag subst:pl:gen:m3 nothing
metoda subst:sg:nom:f nothing
taki adj:sg:nom:f:pos nothing
zwiększać fin:sg:ter:imperf nothing
szybkość subst:sg:acc:f nothing
tagowania subst:sg:acc:f comma_after 
zmniejszać fin:sg:ter:imperf nothing
też qub nothing
ryzyko subst:sg:acc:n nothing
popełnieć ger:sg:gen:n:perf:aff nothing
Błędów subst:sg:nom:m3 other_after 
wstawiać ppas:pl:nom:m3:imperf:aff nothing
przez prep:acc:nwok nothing
program subst:sg:acc:m3 nothing
tag subst:pl:acc:m3 nothing
nie qub nothing
móc fin:pl:ter:imperf nothing
zawierać inf:imperf nothing
literówka subst:pl:gen:f other_after  other_after  other_after 
a conj nothing
taki adj:sg:nom:n:pos nothing
ryzyko subst:sg:nom:n nothing
w prep:loc:nwok nothing
przypadek subst:sg:loc:m3 nothing
tagowania subst:sg:gen:m3 nothing
duży adj:pl:gen:m3:com nothing
utwór subst:pl:gen:m3 nothing
być fin:sg:ter:imperf nothing
duży adj:sg:nom:n:pos other_after 

program subst:sg:nom:m3 nothing
quantum subst:pl:nom:n nothing
plus subst:sg:nom:m3 nothing
być fin:sg:ter:imperf nothing
część subst:sg:inst:f nothing
pakiet subst:sg:gen:m3 nothing
kde subst:sg:nom:m3 nothing
Web subst:sg:nom:m3 nothing
dev subst:sg:gen:m3 comma_after 
można pred nothing
on ppron3:sg:acc:m1:ter:nakc:npraep nothing
zainstalować inf:perf nothing
w prep:loc:nwok nothing
każdy adj:sg:loc:f:pos nothing
dystrybucja subst:sg:loc:f nothing
system subst:sg:gen:m3 nothing
linux subst:sg:nom:m3 other_after 
pakiet subst:pl:acc:m3 nothing
instalacyjny adj:pl:acc:f:pos nothing
znaleźć inf:perf nothing
można pred nothing
w prep:loc:nwok nothing
repozytoriach subst:sg:loc:f nothing
wiele num:pl:gen:f:congr nothing
dystrybucja subst:pl:gen:f other_after 

po prep:loc nothing
uruchomić ger:sg:loc:n:perf:aff nothing
quanty subst:sg:gen:f nothing
należeć fin:sg:ter:imperf nothing
stworzyć inf:perf nothing
nowy adj:sg:acc:m3:pos nothing
projekt subst:sg:acc:m3 other_after 

w prep:loc:nwok nothing
ten adj:sg:loc:m3:pos nothing
cel subst:sg:loc:m3 nothing
z prep:gen:nwok nothing
główny adj:sg:gen:n:pos nothing
menu subst:sg:gen:n nothing
wybierać fin:pl:pri:imperf nothing
project subst:pl:nom:m1 other_after  other_after  other_after 
Newa subst:pl:gen:f nothing
project subst:sg:gen:f other_after 

otworzyć fin:sg:ter:perf nothing
się qub nothing
okno subst:sg:nom:n nothing
kreator subst:sg:gen:m1 nothing
projekt subst:sg:gen:m3 comma_after 
w prep:loc:nwok nothing
którymw adj:sg:loc:m3:pos nothing
pierwszy adj:sg:loc:m3:pos nothing
krok subst:sg:loc:m3 nothing
należeć fin:sg:ter:imperf nothing
podać inf:perf nothing
nazwa subst:sg:acc:f nothing
projekt subst:sg:gen:m3 comma_after 
poniżej adv nothing
zaś conj nothing
ścieżka subst:sg:acc:f other_after 
adres subst:sg:nom:m3 nothing
w prep:loc:nwok nothing
komputer subst:sg:loc:m3 other_after 
do prep:gen nothing
główny adj:sg:gen:m3:pos nothing
folder subst:sg:gen:m3 nothing
projekt subst:sg:gen:m3 other_after 
maina subst:pl:gen:f nothing
directory subst:sg:gen:f other_after  other_after 

poręcznie adv:pos nothing
być fin:sg:ter:imperf nothing
stworzyć inf:perf nothing
specjalny adj:sg:acc:m3:pos nothing
katalog subst:sg:acc:m3 nothing
przeznaczyć ppas:sg:acc:m3:perf:aff nothing
wyłącznie adv:pos nothing
do prep:gen nothing
ten adj:sg:gen:m3:pos nothing
cel subst:sg:gen:m3 other_after 

nie qub nothing
zmieniać fin:pl:pri:imperf nothing
nic subst:sg:gen:n nothing
w prep:loc:nwok nothing
pole subst:pl:loc:n nothing
nazwa subst:pl:gen:f nothing
szablon subst:pl:gen:m3 nothing
i conj nothing
toolbarów subst:sg:nom:m3 other_after  other_after 
ten adj:pl:nom:m3:pos nothing
folder subst:pl:nom:m3 nothing
zostać fin:pl:ter:perf nothing
stworzyć ppas:pl:nom:f:perf:aff nothing
automatycznie adv:pos other_after 

w prep:loc:nwok nothing
następny adj:sg:loc:m3:pos nothing
krok subst:sg:loc:m3 nothing
nie qub nothing
trzeba pred nothing
nic subst:sg:gen:n nothing
robić inf:imperf other_after 
choć comp nothing
istnieć fin:sg:ter:imperf nothing
możliwość subst:sg:nom:f nothing
dodawać ger:sg:gen:n:imperf:aff nothing
do prep:gen nothing
projekt subst:sg:gen:m3 nothing
stworzyć ppas:pl:gen:m3:perf:aff nothing
wczesno adv:com nothing
plik subst:pl:gen:m3 nothing
XML subst:sg:nom:m3 other_after 
być fin:sg:ter:imperf nothing
to subst:sg:nom:n nothing
przydatny adj:sg:nom:n:pos nothing
przy prep:loc nothing
tworzyć ger:sg:loc:n:imperf:aff nothing
kolejny adj:pl:gen:m3:pos nothing
